block,seed,single,path_single,path_both,count,total,share
base,0,domestic_only,none,none,0,69,0.0
base,0,domestic_only,none,d_only,0,69,0.0
base,0,domestic_only,none,e_only,0,69,0.0
base,0,domestic_only,none,simultaneous,0,69,0.0
base,0,domestic_only,none,d_to_e,0,69,0.0
base,0,domestic_only,none,e_to_d,0,69,0.0
base,0,domestic_only,d_only,none,0,69,0.0
base,0,domestic_only,d_only,d_only,32,69,0.463768115942029
base,0,domestic_only,d_only,e_only,0,69,0.0
base,0,domestic_only,d_only,simultaneous,7,69,0.10144927536231885
base,0,domestic_only,d_only,d_to_e,24,69,0.34782608695652173
base,0,domestic_only,d_only,e_to_d,6,69,0.08695652173913043
base,0,domestic_only,e_only,none,0,69,0.0
base,0,domestic_only,e_only,d_only,0,69,0.0
base,0,domestic_only,e_only,e_only,0,69,0.0
base,0,domestic_only,e_only,simultaneous,0,69,0.0
base,0,domestic_only,e_only,d_to_e,0,69,0.0
base,0,domestic_only,e_only,e_to_d,0,69,0.0
base,0,domestic_only,simultaneous,none,0,69,0.0
base,0,domestic_only,simultaneous,d_only,0,69,0.0
base,0,domestic_only,simultaneous,e_only,0,69,0.0
base,0,domestic_only,simultaneous,simultaneous,0,69,0.0
base,0,domestic_only,simultaneous,d_to_e,0,69,0.0
base,0,domestic_only,simultaneous,e_to_d,0,69,0.0
base,0,domestic_only,d_to_e,none,0,69,0.0
base,0,domestic_only,d_to_e,d_only,0,69,0.0
base,0,domestic_only,d_to_e,e_only,0,69,0.0
base,0,domestic_only,d_to_e,simultaneous,0,69,0.0
base,0,domestic_only,d_to_e,d_to_e,0,69,0.0
base,0,domestic_only,d_to_e,e_to_d,0,69,0.0
base,0,domestic_only,e_to_d,none,0,69,0.0
base,0,domestic_only,e_to_d,d_only,0,69,0.0
base,0,domestic_only,e_to_d,e_only,0,69,0.0
base,0,domestic_only,e_to_d,simultaneous,0,69,0.0
base,0,domestic_only,e_to_d,d_to_e,0,69,0.0
base,0,domestic_only,e_to_d,e_to_d,0,69,0.0
base,0,customer_only,none,none,0,69,0.0
base,0,customer_only,none,d_only,15,69,0.21739130434782608
base,0,customer_only,none,e_only,0,69,0.0
base,0,customer_only,none,simultaneous,0,69,0.0
base,0,customer_only,none,d_to_e,0,69,0.0
base,0,customer_only,none,e_to_d,0,69,0.0
base,0,customer_only,d_only,none,0,69,0.0
base,0,customer_only,d_only,d_only,0,69,0.0
base,0,customer_only,d_only,e_only,0,69,0.0
base,0,customer_only,d_only,simultaneous,0,69,0.0
base,0,customer_only,d_only,d_to_e,0,69,0.0
base,0,customer_only,d_only,e_to_d,0,69,0.0
base,0,customer_only,e_only,none,0,69,0.0
base,0,customer_only,e_only,d_only,17,69,0.2463768115942029
base,0,customer_only,e_only,e_only,0,69,0.0
base,0,customer_only,e_only,simultaneous,7,69,0.10144927536231885
base,0,customer_only,e_only,d_to_e,24,69,0.34782608695652173
base,0,customer_only,e_only,e_to_d,6,69,0.08695652173913043
base,0,customer_only,simultaneous,none,0,69,0.0
base,0,customer_only,simultaneous,d_only,0,69,0.0
base,0,customer_only,simultaneous,e_only,0,69,0.0
base,0,customer_only,simultaneous,simultaneous,0,69,0.0
base,0,customer_only,simultaneous,d_to_e,0,69,0.0
base,0,customer_only,simultaneous,e_to_d,0,69,0.0
base,0,customer_only,d_to_e,none,0,69,0.0
base,0,customer_only,d_to_e,d_only,0,69,0.0
base,0,customer_only,d_to_e,e_only,0,69,0.0
base,0,customer_only,d_to_e,simultaneous,0,69,0.0
base,0,customer_only,d_to_e,d_to_e,0,69,0.0
base,0,customer_only,d_to_e,e_to_d,0,69,0.0
base,0,customer_only,e_to_d,none,0,69,0.0
base,0,customer_only,e_to_d,d_only,0,69,0.0
base,0,customer_only,e_to_d,e_only,0,69,0.0
base,0,customer_only,e_to_d,simultaneous,0,69,0.0
base,0,customer_only,e_to_d,d_to_e,0,69,0.0
base,0,customer_only,e_to_d,e_to_d,0,69,0.0
base,1,domestic_only,none,none,0,81,0.0
base,1,domestic_only,none,d_only,0,81,0.0
base,1,domestic_only,none,e_only,0,81,0.0
base,1,domestic_only,none,simultaneous,0,81,0.0
base,1,domestic_only,none,d_to_e,0,81,0.0
base,1,domestic_only,none,e_to_d,0,81,0.0
base,1,domestic_only,d_only,none,0,81,0.0
base,1,domestic_only,d_only,d_only,35,81,0.43209876543209874
base,1,domestic_only,d_only,e_only,1,81,0.012345679012345678
base,1,domestic_only,d_only,simultaneous,14,81,0.1728395061728395
base,1,domestic_only,d_only,d_to_e,29,81,0.35802469135802467
base,1,domestic_only,d_only,e_to_d,2,81,0.024691358024691357
base,1,domestic_only,e_only,none,0,81,0.0
base,1,domestic_only,e_only,d_only,0,81,0.0
base,1,domestic_only,e_only,e_only,0,81,0.0
base,1,domestic_only,e_only,simultaneous,0,81,0.0
base,1,domestic_only,e_only,d_to_e,0,81,0.0
base,1,domestic_only,e_only,e_to_d,0,81,0.0
base,1,domestic_only,simultaneous,none,0,81,0.0
base,1,domestic_only,simultaneous,d_only,0,81,0.0
base,1,domestic_only,simultaneous,e_only,0,81,0.0
base,1,domestic_only,simultaneous,simultaneous,0,81,0.0
base,1,domestic_only,simultaneous,d_to_e,0,81,0.0
base,1,domestic_only,simultaneous,e_to_d,0,81,0.0
base,1,domestic_only,d_to_e,none,0,81,0.0
base,1,domestic_only,d_to_e,d_only,0,81,0.0
base,1,domestic_only,d_to_e,e_only,0,81,0.0
base,1,domestic_only,d_to_e,simultaneous,0,81,0.0
base,1,domestic_only,d_to_e,d_to_e,0,81,0.0
base,1,domestic_only,d_to_e,e_to_d,0,81,0.0
base,1,domestic_only,e_to_d,none,0,81,0.0
base,1,domestic_only,e_to_d,d_only,0,81,0.0
base,1,domestic_only,e_to_d,e_only,0,81,0.0
base,1,domestic_only,e_to_d,simultaneous,0,81,0.0
base,1,domestic_only,e_to_d,d_to_e,0,81,0.0
base,1,domestic_only,e_to_d,e_to_d,0,81,0.0
base,1,customer_only,none,none,0,81,0.0
base,1,customer_only,none,d_only,22,81,0.2716049382716049
base,1,customer_only,none,e_only,0,81,0.0
base,1,customer_only,none,simultaneous,0,81,0.0
base,1,customer_only,none,d_to_e,0,81,0.0
base,1,customer_only,none,e_to_d,0,81,0.0
base,1,customer_only,d_only,none,0,81,0.0
base,1,customer_only,d_only,d_only,0,81,0.0
base,1,customer_only,d_only,e_only,0,81,0.0
base,1,customer_only,d_only,simultaneous,0,81,0.0
base,1,customer_only,d_only,d_to_e,0,81,0.0
base,1,customer_only,d_only,e_to_d,0,81,0.0
base,1,customer_only,e_only,none,0,81,0.0
base,1,customer_only,e_only,d_only,13,81,0.16049382716049382
base,1,customer_only,e_only,e_only,1,81,0.012345679012345678
base,1,customer_only,e_only,simultaneous,14,81,0.1728395061728395
base,1,customer_only,e_only,d_to_e,29,81,0.35802469135802467
base,1,customer_only,e_only,e_to_d,2,81,0.024691358024691357
base,1,customer_only,simultaneous,none,0,81,0.0
base,1,customer_only,simultaneous,d_only,0,81,0.0
base,1,customer_only,simultaneous,e_only,0,81,0.0
base,1,customer_only,simultaneous,simultaneous,0,81,0.0
base,1,customer_only,simultaneous,d_to_e,0,81,0.0
base,1,customer_only,simultaneous,e_to_d,0,81,0.0
base,1,customer_only,d_to_e,none,0,81,0.0
base,1,customer_only,d_to_e,d_only,0,81,0.0
base,1,customer_only,d_to_e,e_only,0,81,0.0
base,1,customer_only,d_to_e,simultaneous,0,81,0.0
base,1,customer_only,d_to_e,d_to_e,0,81,0.0
base,1,customer_only,d_to_e,e_to_d,0,81,0.0
base,1,customer_only,e_to_d,none,0,81,0.0
base,1,customer_only,e_to_d,d_only,0,81,0.0
base,1,customer_only,e_to_d,e_only,0,81,0.0
base,1,customer_only,e_to_d,simultaneous,0,81,0.0
base,1,customer_only,e_to_d,d_to_e,0,81,0.0
base,1,customer_only,e_to_d,e_to_d,0,81,0.0
base,2,domestic_only,none,none,0,75,0.0
base,2,domestic_only,none,d_only,0,75,0.0
base,2,domestic_only,none,e_only,0,75,0.0
base,2,domestic_only,none,simultaneous,0,75,0.0
base,2,domestic_only,none,d_to_e,0,75,0.0
base,2,domestic_only,none,e_to_d,0,75,0.0
base,2,domestic_only,d_only,none,0,75,0.0
base,2,domestic_only,d_only,d_only,41,75,0.5466666666666666
base,2,domestic_only,d_only,e_only,0,75,0.0
base,2,domestic_only,d_only,simultaneous,10,75,0.13333333333333333
base,2,domestic_only,d_only,d_to_e,20,75,0.26666666666666666
base,2,domestic_only,d_only,e_to_d,4,75,0.05333333333333334
base,2,domestic_only,e_only,none,0,75,0.0
base,2,domestic_only,e_only,d_only,0,75,0.0
base,2,domestic_only,e_only,e_only,0,75,0.0
base,2,domestic_only,e_only,simultaneous,0,75,0.0
base,2,domestic_only,e_only,d_to_e,0,75,0.0
base,2,domestic_only,e_only,e_to_d,0,75,0.0
base,2,domestic_only,simultaneous,none,0,75,0.0
base,2,domestic_only,simultaneous,d_only,0,75,0.0
base,2,domestic_only,simultaneous,e_only,0,75,0.0
base,2,domestic_only,simultaneous,simultaneous,0,75,0.0
base,2,domestic_only,simultaneous,d_to_e,0,75,0.0
base,2,domestic_only,simultaneous,e_to_d,0,75,0.0
base,2,domestic_only,d_to_e,none,0,75,0.0
base,2,domestic_only,d_to_e,d_only,0,75,0.0
base,2,domestic_only,d_to_e,e_only,0,75,0.0
base,2,domestic_only,d_to_e,simultaneous,0,75,0.0
base,2,domestic_only,d_to_e,d_to_e,0,75,0.0
base,2,domestic_only,d_to_e,e_to_d,0,75,0.0
base,2,domestic_only,e_to_d,none,0,75,0.0
base,2,domestic_only,e_to_d,d_only,0,75,0.0
base,2,domestic_only,e_to_d,e_only,0,75,0.0
base,2,domestic_only,e_to_d,simultaneous,0,75,0.0
base,2,domestic_only,e_to_d,d_to_e,0,75,0.0
base,2,domestic_only,e_to_d,e_to_d,0,75,0.0
base,2,customer_only,none,none,0,75,0.0
base,2,customer_only,none,d_only,27,75,0.36
base,2,customer_only,none,e_only,0,75,0.0
base,2,customer_only,none,simultaneous,0,75,0.0
base,2,customer_only,none,d_to_e,1,75,0.013333333333333334
base,2,customer_only,none,e_to_d,0,75,0.0
base,2,customer_only,d_only,none,0,75,0.0
base,2,customer_only,d_only,d_only,0,75,0.0
base,2,customer_only,d_only,e_only,0,75,0.0
base,2,customer_only,d_only,simultaneous,0,75,0.0
base,2,customer_only,d_only,d_to_e,0,75,0.0
base,2,customer_only,d_only,e_to_d,0,75,0.0
base,2,customer_only,e_only,none,0,75,0.0
base,2,customer_only,e_only,d_only,14,75,0.18666666666666668
base,2,customer_only,e_only,e_only,0,75,0.0
base,2,customer_only,e_only,simultaneous,10,75,0.13333333333333333
base,2,customer_only,e_only,d_to_e,19,75,0.25333333333333335
base,2,customer_only,e_only,e_to_d,4,75,0.05333333333333334
base,2,customer_only,simultaneous,none,0,75,0.0
base,2,customer_only,simultaneous,d_only,0,75,0.0
base,2,customer_only,simultaneous,e_only,0,75,0.0
base,2,customer_only,simultaneous,simultaneous,0,75,0.0
base,2,customer_only,simultaneous,d_to_e,0,75,0.0
base,2,customer_only,simultaneous,e_to_d,0,75,0.0
base,2,customer_only,d_to_e,none,0,75,0.0
base,2,customer_only,d_to_e,d_only,0,75,0.0
base,2,customer_only,d_to_e,e_only,0,75,0.0
base,2,customer_only,d_to_e,simultaneous,0,75,0.0
base,2,customer_only,d_to_e,d_to_e,0,75,0.0
base,2,customer_only,d_to_e,e_to_d,0,75,0.0
base,2,customer_only,e_to_d,none,0,75,0.0
base,2,customer_only,e_to_d,d_only,0,75,0.0
base,2,customer_only,e_to_d,e_only,0,75,0.0
base,2,customer_only,e_to_d,simultaneous,0,75,0.0
base,2,customer_only,e_to_d,d_to_e,0,75,0.0
base,2,customer_only,e_to_d,e_to_d,0,75,0.0
base,3,domestic_only,none,none,0,84,0.0
base,3,domestic_only,none,d_only,0,84,0.0
base,3,domestic_only,none,e_only,0,84,0.0
base,3,domestic_only,none,simultaneous,0,84,0.0
base,3,domestic_only,none,d_to_e,0,84,0.0
base,3,domestic_only,none,e_to_d,0,84,0.0
base,3,domestic_only,d_only,none,0,84,0.0
base,3,domestic_only,d_only,d_only,43,84,0.5119047619047619
base,3,domestic_only,d_only,e_only,4,84,0.047619047619047616
base,3,domestic_only,d_only,simultaneous,6,84,0.07142857142857142
base,3,domestic_only,d_only,d_to_e,29,84,0.34523809523809523
base,3,domestic_only,d_only,e_to_d,2,84,0.023809523809523808
base,3,domestic_only,e_only,none,0,84,0.0
base,3,domestic_only,e_only,d_only,0,84,0.0
base,3,domestic_only,e_only,e_only,0,84,0.0
base,3,domestic_only,e_only,simultaneous,0,84,0.0
base,3,domestic_only,e_only,d_to_e,0,84,0.0
base,3,domestic_only,e_only,e_to_d,0,84,0.0
base,3,domestic_only,simultaneous,none,0,84,0.0
base,3,domestic_only,simultaneous,d_only,0,84,0.0
base,3,domestic_only,simultaneous,e_only,0,84,0.0
base,3,domestic_only,simultaneous,simultaneous,0,84,0.0
base,3,domestic_only,simultaneous,d_to_e,0,84,0.0
base,3,domestic_only,simultaneous,e_to_d,0,84,0.0
base,3,domestic_only,d_to_e,none,0,84,0.0
base,3,domestic_only,d_to_e,d_only,0,84,0.0
base,3,domestic_only,d_to_e,e_only,0,84,0.0
base,3,domestic_only,d_to_e,simultaneous,0,84,0.0
base,3,domestic_only,d_to_e,d_to_e,0,84,0.0
base,3,domestic_only,d_to_e,e_to_d,0,84,0.0
base,3,domestic_only,e_to_d,none,0,84,0.0
base,3,domestic_only,e_to_d,d_only,0,84,0.0
base,3,domestic_only,e_to_d,e_only,0,84,0.0
base,3,domestic_only,e_to_d,simultaneous,0,84,0.0
base,3,domestic_only,e_to_d,d_to_e,0,84,0.0
base,3,domestic_only,e_to_d,e_to_d,0,84,0.0
base,3,customer_only,none,none,0,84,0.0
base,3,customer_only,none,d_only,28,84,0.3333333333333333
base,3,customer_only,none,e_only,0,84,0.0
base,3,customer_only,none,simultaneous,0,84,0.0
base,3,customer_only,none,d_to_e,0,84,0.0
base,3,customer_only,none,e_to_d,0,84,0.0
base,3,customer_only,d_only,none,0,84,0.0
base,3,customer_only,d_only,d_only,0,84,0.0
base,3,customer_only,d_only,e_only,0,84,0.0
base,3,customer_only,d_only,simultaneous,0,84,0.0
base,3,customer_only,d_only,d_to_e,0,84,0.0
base,3,customer_only,d_only,e_to_d,0,84,0.0
base,3,customer_only,e_only,none,0,84,0.0
base,3,customer_only,e_only,d_only,15,84,0.17857142857142858
base,3,customer_only,e_only,e_only,4,84,0.047619047619047616
base,3,customer_only,e_only,simultaneous,6,84,0.07142857142857142
base,3,customer_only,e_only,d_to_e,29,84,0.34523809523809523
base,3,customer_only,e_only,e_to_d,2,84,0.023809523809523808
base,3,customer_only,simultaneous,none,0,84,0.0
base,3,customer_only,simultaneous,d_only,0,84,0.0
base,3,customer_only,simultaneous,e_only,0,84,0.0
base,3,customer_only,simultaneous,simultaneous,0,84,0.0
base,3,customer_only,simultaneous,d_to_e,0,84,0.0
base,3,customer_only,simultaneous,e_to_d,0,84,0.0
base,3,customer_only,d_to_e,none,0,84,0.0
base,3,customer_only,d_to_e,d_only,0,84,0.0
base,3,customer_only,d_to_e,e_only,0,84,0.0
base,3,customer_only,d_to_e,simultaneous,0,84,0.0
base,3,customer_only,d_to_e,d_to_e,0,84,0.0
base,3,customer_only,d_to_e,e_to_d,0,84,0.0
base,3,customer_only,e_to_d,none,0,84,0.0
base,3,customer_only,e_to_d,d_only,0,84,0.0
base,3,customer_only,e_to_d,e_only,0,84,0.0
base,3,customer_only,e_to_d,simultaneous,0,84,0.0
base,3,customer_only,e_to_d,d_to_e,0,84,0.0
base,3,customer_only,e_to_d,e_to_d,0,84,0.0
base,4,domestic_only,none,none,0,82,0.0
base,4,domestic_only,none,d_only,0,82,0.0
base,4,domestic_only,none,e_only,0,82,0.0
base,4,domestic_only,none,simultaneous,0,82,0.0
base,4,domestic_only,none,d_to_e,0,82,0.0
base,4,domestic_only,none,e_to_d,0,82,0.0
base,4,domestic_only,d_only,none,0,82,0.0
base,4,domestic_only,d_only,d_only,52,82,0.6341463414634146
base,4,domestic_only,d_only,e_only,2,82,0.024390243902439025
base,4,domestic_only,d_only,simultaneous,5,82,0.06097560975609756
base,4,domestic_only,d_only,d_to_e,19,82,0.23170731707317074
base,4,domestic_only,d_only,e_to_d,4,82,0.04878048780487805
base,4,domestic_only,e_only,none,0,82,0.0
base,4,domestic_only,e_only,d_only,0,82,0.0
base,4,domestic_only,e_only,e_only,0,82,0.0
base,4,domestic_only,e_only,simultaneous,0,82,0.0
base,4,domestic_only,e_only,d_to_e,0,82,0.0
base,4,domestic_only,e_only,e_to_d,0,82,0.0
base,4,domestic_only,simultaneous,none,0,82,0.0
base,4,domestic_only,simultaneous,d_only,0,82,0.0
base,4,domestic_only,simultaneous,e_only,0,82,0.0
base,4,domestic_only,simultaneous,simultaneous,0,82,0.0
base,4,domestic_only,simultaneous,d_to_e,0,82,0.0
base,4,domestic_only,simultaneous,e_to_d,0,82,0.0
base,4,domestic_only,d_to_e,none,0,82,0.0
base,4,domestic_only,d_to_e,d_only,0,82,0.0
base,4,domestic_only,d_to_e,e_only,0,82,0.0
base,4,domestic_only,d_to_e,simultaneous,0,82,0.0
base,4,domestic_only,d_to_e,d_to_e,0,82,0.0
base,4,domestic_only,d_to_e,e_to_d,0,82,0.0
base,4,domestic_only,e_to_d,none,0,82,0.0
base,4,domestic_only,e_to_d,d_only,0,82,0.0
base,4,domestic_only,e_to_d,e_only,0,82,0.0
base,4,domestic_only,e_to_d,simultaneous,0,82,0.0
base,4,domestic_only,e_to_d,d_to_e,0,82,0.0
base,4,domestic_only,e_to_d,e_to_d,0,82,0.0
base,4,customer_only,none,none,0,82,0.0
base,4,customer_only,none,d_only,45,82,0.5487804878048781
base,4,customer_only,none,e_only,0,82,0.0
base,4,customer_only,none,simultaneous,0,82,0.0
base,4,customer_only,none,d_to_e,0,82,0.0
base,4,customer_only,none,e_to_d,0,82,0.0
base,4,customer_only,d_only,none,0,82,0.0
base,4,customer_only,d_only,d_only,0,82,0.0
base,4,customer_only,d_only,e_only,0,82,0.0
base,4,customer_only,d_only,simultaneous,0,82,0.0
base,4,customer_only,d_only,d_to_e,0,82,0.0
base,4,customer_only,d_only,e_to_d,0,82,0.0
base,4,customer_only,e_only,none,0,82,0.0
base,4,customer_only,e_only,d_only,7,82,0.08536585365853659
base,4,customer_only,e_only,e_only,2,82,0.024390243902439025
base,4,customer_only,e_only,simultaneous,5,82,0.06097560975609756
base,4,customer_only,e_only,d_to_e,19,82,0.23170731707317074
base,4,customer_only,e_only,e_to_d,4,82,0.04878048780487805
base,4,customer_only,simultaneous,none,0,82,0.0
base,4,customer_only,simultaneous,d_only,0,82,0.0
base,4,customer_only,simultaneous,e_only,0,82,0.0
base,4,customer_only,simultaneous,simultaneous,0,82,0.0
base,4,customer_only,simultaneous,d_to_e,0,82,0.0
base,4,customer_only,simultaneous,e_to_d,0,82,0.0
base,4,customer_only,d_to_e,none,0,82,0.0
base,4,customer_only,d_to_e,d_only,0,82,0.0
base,4,customer_only,d_to_e,e_only,0,82,0.0
base,4,customer_only,d_to_e,simultaneous,0,82,0.0
base,4,customer_only,d_to_e,d_to_e,0,82,0.0
base,4,customer_only,d_to_e,e_to_d,0,82,0.0
base,4,customer_only,e_to_d,none,0,82,0.0
base,4,customer_only,e_to_d,d_only,0,82,0.0
base,4,customer_only,e_to_d,e_only,0,82,0.0
base,4,customer_only,e_to_d,simultaneous,0,82,0.0
base,4,customer_only,e_to_d,d_to_e,0,82,0.0
base,4,customer_only,e_to_d,e_to_d,0,82,0.0
base,5,domestic_only,none,none,0,85,0.0
base,5,domestic_only,none,d_only,0,85,0.0
base,5,domestic_only,none,e_only,0,85,0.0
base,5,domestic_only,none,simultaneous,0,85,0.0
base,5,domestic_only,none,d_to_e,0,85,0.0
base,5,domestic_only,none,e_to_d,0,85,0.0
base,5,domestic_only,d_only,none,0,85,0.0
base,5,domestic_only,d_only,d_only,46,85,0.5411764705882353
base,5,domestic_only,d_only,e_only,1,85,0.011764705882352941
base,5,domestic_only,d_only,simultaneous,6,85,0.07058823529411765
base,5,domestic_only,d_only,d_to_e,25,85,0.29411764705882354
base,5,domestic_only,d_only,e_to_d,7,85,0.08235294117647059
base,5,domestic_only,e_only,none,0,85,0.0
base,5,domestic_only,e_only,d_only,0,85,0.0
base,5,domestic_only,e_only,e_only,0,85,0.0
base,5,domestic_only,e_only,simultaneous,0,85,0.0
base,5,domestic_only,e_only,d_to_e,0,85,0.0
base,5,domestic_only,e_only,e_to_d,0,85,0.0
base,5,domestic_only,simultaneous,none,0,85,0.0
base,5,domestic_only,simultaneous,d_only,0,85,0.0
base,5,domestic_only,simultaneous,e_only,0,85,0.0
base,5,domestic_only,simultaneous,simultaneous,0,85,0.0
base,5,domestic_only,simultaneous,d_to_e,0,85,0.0
base,5,domestic_only,simultaneous,e_to_d,0,85,0.0
base,5,domestic_only,d_to_e,none,0,85,0.0
base,5,domestic_only,d_to_e,d_only,0,85,0.0
base,5,domestic_only,d_to_e,e_only,0,85,0.0
base,5,domestic_only,d_to_e,simultaneous,0,85,0.0
base,5,domestic_only,d_to_e,d_to_e,0,85,0.0
base,5,domestic_only,d_to_e,e_to_d,0,85,0.0
base,5,domestic_only,e_to_d,none,0,85,0.0
base,5,domestic_only,e_to_d,d_only,0,85,0.0
base,5,domestic_only,e_to_d,e_only,0,85,0.0
base,5,domestic_only,e_to_d,simultaneous,0,85,0.0
base,5,domestic_only,e_to_d,d_to_e,0,85,0.0
base,5,domestic_only,e_to_d,e_to_d,0,85,0.0
base,5,customer_only,none,none,0,85,0.0
base,5,customer_only,none,d_only,32,85,0.3764705882352941
base,5,customer_only,none,e_only,0,85,0.0
base,5,customer_only,none,simultaneous,0,85,0.0
base,5,customer_only,none,d_to_e,0,85,0.0
base,5,customer_only,none,e_to_d,0,85,0.0
base,5,customer_only,d_only,none,0,85,0.0
base,5,customer_only,d_only,d_only,0,85,0.0
base,5,customer_only,d_only,e_only,0,85,0.0
base,5,customer_only,d_only,simultaneous,0,85,0.0
base,5,customer_only,d_only,d_to_e,0,85,0.0
base,5,customer_only,d_only,e_to_d,0,85,0.0
base,5,customer_only,e_only,none,0,85,0.0
base,5,customer_only,e_only,d_only,14,85,0.16470588235294117
base,5,customer_only,e_only,e_only,1,85,0.011764705882352941
base,5,customer_only,e_only,simultaneous,6,85,0.07058823529411765
base,5,customer_only,e_only,d_to_e,25,85,0.29411764705882354
base,5,customer_only,e_only,e_to_d,7,85,0.08235294117647059
base,5,customer_only,simultaneous,none,0,85,0.0
base,5,customer_only,simultaneous,d_only,0,85,0.0
base,5,customer_only,simultaneous,e_only,0,85,0.0
base,5,customer_only,simultaneous,simultaneous,0,85,0.0
base,5,customer_only,simultaneous,d_to_e,0,85,0.0
base,5,customer_only,simultaneous,e_to_d,0,85,0.0
base,5,customer_only,d_to_e,none,0,85,0.0
base,5,customer_only,d_to_e,d_only,0,85,0.0
base,5,customer_only,d_to_e,e_only,0,85,0.0
base,5,customer_only,d_to_e,simultaneous,0,85,0.0
base,5,customer_only,d_to_e,d_to_e,0,85,0.0
base,5,customer_only,d_to_e,e_to_d,0,85,0.0
base,5,customer_only,e_to_d,none,0,85,0.0
base,5,customer_only,e_to_d,d_only,0,85,0.0
base,5,customer_only,e_to_d,e_only,0,85,0.0
base,5,customer_only,e_to_d,simultaneous,0,85,0.0
base,5,customer_only,e_to_d,d_to_e,0,85,0.0
base,5,customer_only,e_to_d,e_to_d,0,85,0.0
base,6,domestic_only,none,none,0,86,0.0
base,6,domestic_only,none,d_only,0,86,0.0
base,6,domestic_only,none,e_only,0,86,0.0
base,6,domestic_only,none,simultaneous,0,86,0.0
base,6,domestic_only,none,d_to_e,0,86,0.0
base,6,domestic_only,none,e_to_d,0,86,0.0
base,6,domestic_only,d_only,none,0,86,0.0
base,6,domestic_only,d_only,d_only,48,86,0.5581395348837209
base,6,domestic_only,d_only,e_only,1,86,0.011627906976744186
base,6,domestic_only,d_only,simultaneous,5,86,0.05813953488372093
base,6,domestic_only,d_only,d_to_e,26,86,0.3023255813953488
base,6,domestic_only,d_only,e_to_d,6,86,0.06976744186046512
base,6,domestic_only,e_only,none,0,86,0.0
base,6,domestic_only,e_only,d_only,0,86,0.0
base,6,domestic_only,e_only,e_only,0,86,0.0
base,6,domestic_only,e_only,simultaneous,0,86,0.0
base,6,domestic_only,e_only,d_to_e,0,86,0.0
base,6,domestic_only,e_only,e_to_d,0,86,0.0
base,6,domestic_only,simultaneous,none,0,86,0.0
base,6,domestic_only,simultaneous,d_only,0,86,0.0
base,6,domestic_only,simultaneous,e_only,0,86,0.0
base,6,domestic_only,simultaneous,simultaneous,0,86,0.0
base,6,domestic_only,simultaneous,d_to_e,0,86,0.0
base,6,domestic_only,simultaneous,e_to_d,0,86,0.0
base,6,domestic_only,d_to_e,none,0,86,0.0
base,6,domestic_only,d_to_e,d_only,0,86,0.0
base,6,domestic_only,d_to_e,e_only,0,86,0.0
base,6,domestic_only,d_to_e,simultaneous,0,86,0.0
base,6,domestic_only,d_to_e,d_to_e,0,86,0.0
base,6,domestic_only,d_to_e,e_to_d,0,86,0.0
base,6,domestic_only,e_to_d,none,0,86,0.0
base,6,domestic_only,e_to_d,d_only,0,86,0.0
base,6,domestic_only,e_to_d,e_only,0,86,0.0
base,6,domestic_only,e_to_d,simultaneous,0,86,0.0
base,6,domestic_only,e_to_d,d_to_e,0,86,0.0
base,6,domestic_only,e_to_d,e_to_d,0,86,0.0
base,6,customer_only,none,none,0,86,0.0
base,6,customer_only,none,d_only,27,86,0.313953488372093
base,6,customer_only,none,e_only,0,86,0.0
base,6,customer_only,none,simultaneous,0,86,0.0
base,6,customer_only,none,d_to_e,0,86,0.0
base,6,customer_only,none,e_to_d,0,86,0.0
base,6,customer_only,d_only,none,0,86,0.0
base,6,customer_only,d_only,d_only,0,86,0.0
base,6,customer_only,d_only,e_only,0,86,0.0
base,6,customer_only,d_only,simultaneous,0,86,0.0
base,6,customer_only,d_only,d_to_e,0,86,0.0
base,6,customer_only,d_only,e_to_d,0,86,0.0
base,6,customer_only,e_only,none,0,86,0.0
base,6,customer_only,e_only,d_only,21,86,0.2441860465116279
base,6,customer_only,e_only,e_only,1,86,0.011627906976744186
base,6,customer_only,e_only,simultaneous,5,86,0.05813953488372093
base,6,customer_only,e_only,d_to_e,26,86,0.3023255813953488
base,6,customer_only,e_only,e_to_d,6,86,0.06976744186046512
base,6,customer_only,simultaneous,none,0,86,0.0
base,6,customer_only,simultaneous,d_only,0,86,0.0
base,6,customer_only,simultaneous,e_only,0,86,0.0
base,6,customer_only,simultaneous,simultaneous,0,86,0.0
base,6,customer_only,simultaneous,d_to_e,0,86,0.0
base,6,customer_only,simultaneous,e_to_d,0,86,0.0
base,6,customer_only,d_to_e,none,0,86,0.0
base,6,customer_only,d_to_e,d_only,0,86,0.0
base,6,customer_only,d_to_e,e_only,0,86,0.0
base,6,customer_only,d_to_e,simultaneous,0,86,0.0
base,6,customer_only,d_to_e,d_to_e,0,86,0.0
base,6,customer_only,d_to_e,e_to_d,0,86,0.0
base,6,customer_only,e_to_d,none,0,86,0.0
base,6,customer_only,e_to_d,d_only,0,86,0.0
base,6,customer_only,e_to_d,e_only,0,86,0.0
base,6,customer_only,e_to_d,simultaneous,0,86,0.0
base,6,customer_only,e_to_d,d_to_e,0,86,0.0
base,6,customer_only,e_to_d,e_to_d,0,86,0.0
base,7,domestic_only,none,none,0,84,0.0
base,7,domestic_only,none,d_only,0,84,0.0
base,7,domestic_only,none,e_only,0,84,0.0
