case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,seed,pooled,active_customers,arm
60:0,60,4,0,0.0,0.0,5.0,4.0,7.0,,7.0,,8.0,closed_unresolved,successful,8.0,e,1.0,d,resolved,0.6162674213173533,True,0.45107446105546084,4.0,8.0,no_remedy,,8.0,8.0,8.0,1,2,True,3,both
61:0,61,3,0,0.0,0.0,5.0,4.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.279454763370042,True,0.5476393961058786,4.0,7.0,no_remedy,,,44.0,44.0,0,2,True,3,both
62:0,62,5,0,0.0,0.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.2649567290049774,True,0.4,5.0,2.0,no_remedy,,,44.0,44.0,2,2,True,3,both
63:0,63,1,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.9226295766537407,True,0.4787116541042875,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,2,True,3,both
65:0,65,3,0,0.0,4.0,0.0,8.0,2.0,,2.0,9.0,3.0,successful,closed_unresolved,9.0,d,1.0,e,resolved,0.2463453587768373,True,0.5476393961058786,9.0,3.0,remedy_supported,9.0,9.0,9.0,9.0,0,2,True,3,both
66:0,66,0,0,0.0,4.0,0.0,8.0,3.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.24438897394047193,True,0.5538043713981202,8.0,3.0,no_remedy,,,44.0,44.0,2,2,True,3,both
67:0,67,4,0,0.0,0.0,6.0,5.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3041772809810347,True,0.45107446105546084,5.0,8.0,no_remedy,,,44.0,44.0,1,2,True,3,both
68:0,68,4,0,0.0,0.0,6.0,5.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4555581440729551,True,0.45107446105546084,5.0,8.0,no_remedy,,,44.0,44.0,1,2,True,3,both
70:0,70,2,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.6643353897225901,True,0.5687701173362527,6.0,,remedy_supported,6.0,6.0,6.0,6.0,1,2,True,3,both
71:0,71,4,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8864902740331746,True,0.45107446105546084,6.0,,remedy_supported,6.0,6.0,6.0,6.0,1,2,True,3,both
76:0,76,4,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.5410555825596672,True,0.45107446105546084,6.0,,remedy_supported,6.0,6.0,6.0,6.0,1,2,True,3,both
83:0,83,1,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.9169494123824582,True,0.4787116541042875,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,2,True,3,both
85:0,85,3,0,0.0,0.0,7.0,5.0,9.0,,,6.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.23440679901353187,True,0.5476393961058786,6.0,9.0,remedy_supported,6.0,,44.0,44.0,0,2,True,3,both
86:0,86,3,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.3908219659514936,True,0.5476393961058786,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,2,True,3,both
87:0,87,2,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.5229618234250935,True,0.5687701173362527,6.0,,remedy_supported,6.0,6.0,6.0,6.0,1,2,True,3,both
88:0,88,0,0,0.0,0.0,6.0,5.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5758990930758234,True,0.5538043713981202,5.0,8.0,no_remedy,,,44.0,44.0,2,2,True,3,both
92:0,92,1,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5887668575371001,True,0.4787116541042875,6.0,,no_remedy,,,44.0,44.0,0,2,True,3,both
93:0,93,2,0,0.0,0.0,0.0,6.0,3.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6917164115827596,True,0.5687701173362527,6.0,3.0,no_remedy,,,44.0,44.0,1,2,True,3,both
94:0,94,4,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.6848006211930062,True,0.45107446105546084,7.0,,remedy_supported,7.0,7.0,7.0,7.0,1,2,True,3,both
95:0,95,2,0,0.0,0.0,0.0,6.0,3.0,,,7.0,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6770260448157066,True,0.5687701173362527,7.0,3.0,remedy_supported,7.0,,44.0,44.0,1,2,True,3,both
96:0,96,3,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.8873896700841601,True,0.5476393961058786,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,2,True,3,both
97:0,97,2,0,0.0,0.0,7.0,6.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3296798296575819,True,0.5687701173362527,6.0,9.0,no_remedy,,,44.0,44.0,1,2,True,3,both
99:0,99,1,0,0.0,0.0,0.0,6.0,3.0,,,7.0,,successful,closed_unresolved,7.0,d,1.0,d+e,resolved,0.7724461583820164,True,0.4787116541042875,7.0,3.0,remedy_supported,7.0,7.0,7.0,7.0,0,2,True,3,both
100:0,100,3,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.5609369541960114,True,0.5476393961058786,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,2,True,3,both
101:0,101,3,0,0.0,0.0,7.0,6.0,9.0,,9.0,,10.0,closed_unresolved,successful,10.0,e,1.0,d,resolved,0.7867342891790694,True,0.5476393961058786,6.0,10.0,no_remedy,,10.0,10.0,10.0,0,2,True,3,both
102:0,102,5,0,0.0,0.0,0.0,,3.0,,3.0,,4.0,cancelled_by_resolution,successful,4.0,e,1.0,d+e,resolved,0.9175536155285611,True,0.4,4.0,4.0,,,4.0,4.0,4.0,2,2,True,3,both
103:0,103,1,0,0.0,0.0,6.0,6.0,8.0,,8.0,,9.0,closed_unresolved,successful,9.0,e,1.0,d,resolved,0.882449591199612,True,0.4787116541042875,6.0,9.0,no_remedy,,9.0,9.0,9.0,0,2,True,3,both
104:0,104,0,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.7533197857839644,True,0.5538043713981202,7.0,,remedy_supported,7.0,7.0,7.0,7.0,2,2,True,3,both
105:0,105,4,0,0.0,0.0,9.0,6.0,11.0,,11.0,,12.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.9433916750806792,True,0.45107446105546084,6.0,12.0,no_remedy,,,44.0,44.0,1,2,True,3,both
106:0,106,1,0,0.0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.7902998858224455,True,0.4787116541042875,8.0,,remedy_supported,8.0,8.0,8.0,8.0,0,2,True,3,both
107:0,107,1,0,0.0,0.0,0.0,7.0,3.0,,,8.0,,successful,closed_unresolved,8.0,d,1.0,d+e,resolved,0.5028228011609355,True,0.4787116541042875,8.0,3.0,remedy_supported,8.0,8.0,8.0,8.0,0,2,True,3,both
108:0,108,0,0,0.0,0.0,8.0,7.0,10.0,,10.0,,11.0,closed_unresolved,successful,11.0,e,1.0,d,resolved,0.4311725936134947,True,0.5538043713981202,7.0,11.0,no_remedy,,11.0,11.0,11.0,2,2,True,3,both
111:0,111,0,0,0.0,0.0,8.0,7.0,10.0,,10.0,,11.0,closed_unresolved,successful,11.0,e,1.0,d,resolved,0.31239903489857224,True,0.5538043713981202,7.0,11.0,no_remedy,,11.0,11.0,11.0,2,2,True,3,both
112:0,112,4,0,0.0,0.0,0.0,7.0,3.0,,,8.0,,successful,closed_unresolved,8.0,d,1.0,d+e,resolved,0.9420995108734507,True,0.45107446105546084,8.0,3.0,remedy_supported,8.0,8.0,8.0,8.0,1,2,True,3,both
113:0,113,1,0,0.0,0.0,0.0,7.0,3.0,,3.0,,4.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6570323291884876,True,0.4787116541042875,7.0,4.0,no_remedy,,,44.0,44.0,0,2,True,3,both
119:0,119,2,0,0.0,0.0,4.0,7.0,6.0,,,8.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8474427652538732,True,0.5687701173362527,8.0,6.0,remedy_supported,8.0,,44.0,44.0,1,2,True,3,both
1:0,1,3,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.6341485527239827,True,0.5476393961058786,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,2,True,1,domestic_only
2:0,2,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.828279754408755,True,0.5687701173362527,2.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
3:0,3,2,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.928736050882851,True,0.5687701173362527,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,2,True,1,domestic_only
4:0,4,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6599049422992287,True,0.4787116541042875,2.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
5:0,5,3,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5875315192354639,True,0.5476393961058786,2.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
8:0,8,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.2403588355784967,True,0.5538043713981202,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,2,True,1,domestic_only
9:0,9,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.29762237533201463,True,0.5538043713981202,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,2,True,1,domestic_only
10:0,10,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.4659492486097972,True,0.5538043713981202,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,2,True,1,domestic_only
12:0,12,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.44555789329078954,True,0.5687701173362527,2.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
16:0,16,1,0,0.0,0.0,,2.0,,,,3.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4206186918489812,True,0.4787116541042875,3.0,,remedy_supported,3.0,,44.0,44.0,0,2,True,1,domestic_only
17:0,17,3,0,0.0,0.0,,2.0,,,,3.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.36789243419276146,True,0.5476393961058786,3.0,,remedy_supported,3.0,,44.0,44.0,0,2,True,1,domestic_only
18:0,18,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9993458109074369,True,0.4787116541042875,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,2,True,1,domestic_only
21:0,21,4,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.7265881851118845,True,0.45107446105546084,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,2,True,1,domestic_only
22:0,22,5,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7658404377346628,True,0.4,3.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
23:0,23,0,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.251031565218684,True,0.5538043713981202,3.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
24:0,24,2,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.9763748509495958,True,0.5687701173362527,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,2,True,1,domestic_only
25:0,25,3,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.8692842087972028,True,0.5476393961058786,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,2,True,1,domestic_only
26:0,26,4,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9290972946646114,True,0.45107446105546084,3.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
27:0,27,3,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.8226655911410286,True,0.5476393961058786,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,2,True,1,domestic_only
28:0,28,3,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.25503209701567764,True,0.5476393961058786,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,2,True,1,domestic_only
29:0,29,4,0,0.0,0.0,,3.0,,,,4.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9706320339235892,True,0.45107446105546084,4.0,,remedy_supported,4.0,,44.0,44.0,0,2,True,1,domestic_only
30:0,30,4,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.965889783559305,True,0.45107446105546084,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,2,True,1,domestic_only
34:0,34,1,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.33497919782990904,True,0.4787116541042875,3.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
37:0,37,4,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4081059121179205,True,0.45107446105546084,3.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
38:0,38,1,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.3244913292582905,True,0.4787116541042875,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,2,True,1,domestic_only
39:0,39,2,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.8524964455124777,True,0.5687701173362527,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,2,True,1,domestic_only
40:0,40,5,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.650974242592307,True,0.4,4.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
41:0,41,5,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.2991167573821848,True,0.4,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,2,True,1,domestic_only
43:0,43,2,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6803246965680932,True,0.5687701173362527,4.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
44:0,44,5,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.5461152098379769,True,0.4,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,2,True,1,domestic_only
45:0,45,0,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.26354967481415265,True,0.5538043713981202,4.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
47:0,47,3,0,0.0,0.0,,4.0,,,,5.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.29324976917419604,True,0.5476393961058786,5.0,,remedy_supported,5.0,,44.0,44.0,0,2,True,1,domestic_only
48:0,48,5,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3307044738687829,True,0.4,4.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
50:0,50,0,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.5699752238877516,True,0.5538043713981202,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,2,True,1,domestic_only
51:0,51,0,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.713537417777043,True,0.5538043713981202,4.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
53:0,53,4,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.901879220022668,True,0.45107446105546084,4.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
55:0,55,2,0,0.0,0.0,,5.0,,,,6.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9087340523288825,True,0.5687701173362527,6.0,,remedy_supported,6.0,,44.0,44.0,0,2,True,1,domestic_only
58:0,58,2,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.20735126929069045,True,0.5687701173362527,5.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
59:0,59,5,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.9017581510602077,True,0.4,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,2,True,1,domestic_only
60:0,60,4,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.6162674213173533,True,0.45107446105546084,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,2,True,1,domestic_only
61:0,61,3,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.279454763370042,True,0.5476393961058786,5.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
62:0,62,5,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2649567290049774,True,0.4,5.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
63:0,63,1,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.9226295766537407,True,0.4787116541042875,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,2,True,1,domestic_only
65:0,65,3,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2463453587768373,True,0.5476393961058786,5.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
66:0,66,0,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.24438897394047193,True,0.5538043713981202,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,2,True,1,domestic_only
67:0,67,4,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3041772809810347,True,0.45107446105546084,5.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
68:0,68,4,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4555581440729551,True,0.45107446105546084,5.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
70:0,70,2,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.6643353897225901,True,0.5687701173362527,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,2,True,1,domestic_only
71:0,71,4,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8864902740331746,True,0.45107446105546084,6.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
76:0,76,4,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5410555825596672,True,0.45107446105546084,6.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
83:0,83,1,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.9169494123824582,True,0.4787116541042875,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,2,True,1,domestic_only
85:0,85,3,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.23440679901353187,True,0.5476393961058786,6.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
86:0,86,3,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.3908219659514936,True,0.5476393961058786,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,2,True,1,domestic_only
87:0,87,2,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.5229618234250935,True,0.5687701173362527,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,2,True,1,domestic_only
88:0,88,0,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5758990930758234,True,0.5538043713981202,6.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
92:0,92,1,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5887668575371001,True,0.4787116541042875,6.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
93:0,93,2,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6917164115827596,True,0.5687701173362527,6.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
94:0,94,4,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.6848006211930062,True,0.45107446105546084,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,2,True,1,domestic_only
95:0,95,2,0,0.0,0.0,,6.0,,,,7.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6770260448157066,True,0.5687701173362527,7.0,,remedy_supported,7.0,,44.0,44.0,0,2,True,1,domestic_only
96:0,96,3,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.8873896700841601,True,0.5476393961058786,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,2,True,1,domestic_only
97:0,97,2,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3296798296575819,True,0.5687701173362527,7.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
99:0,99,1,0,0.0,0.0,,7.0,,,,8.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7724461583820164,True,0.4787116541042875,8.0,,remedy_supported,8.0,,44.0,44.0,0,2,True,1,domestic_only
100:0,100,3,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5609369541960114,True,0.5476393961058786,7.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
101:0,101,3,0,0.0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.7867342891790694,True,0.5476393961058786,8.0,,remedy_supported,8.0,8.0,8.0,8.0,0,2,True,1,domestic_only
102:0,102,5,0,0.0,0.0,,7.0,,,,8.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9175536155285611,True,0.4,8.0,,remedy_supported,8.0,,44.0,44.0,0,2,True,1,domestic_only
103:0,103,1,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.882449591199612,True,0.4787116541042875,7.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
104:0,104,0,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7533197857839644,True,0.5538043713981202,7.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
105:0,105,4,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9433916750806792,True,0.45107446105546084,7.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
106:0,106,1,0,0.0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.7902998858224455,True,0.4787116541042875,8.0,,remedy_supported,8.0,8.0,8.0,8.0,0,2,True,1,domestic_only
107:0,107,1,0,0.0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.5028228011609355,True,0.4787116541042875,8.0,,remedy_supported,8.0,8.0,8.0,8.0,0,2,True,1,domestic_only
108:0,108,0,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4311725936134947,True,0.5538043713981202,7.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
111:0,111,0,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.31239903489857224,True,0.5538043713981202,7.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
112:0,112,4,0,0.0,0.0,,8.0,,,,9.0,,successful,unused,9.0,d,1.0,d,resolved,0.9420995108734507,True,0.45107446105546084,9.0,,remedy_supported,9.0,9.0,9.0,9.0,0,2,True,1,domestic_only
113:0,113,1,0,0.0,0.0,,8.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6570323291884876,True,0.4787116541042875,8.0,,no_remedy,,,44.0,44.0,0,2,True,1,domestic_only
119:0,119,2,0,0.0,0.0,,8.0,,,,9.0,,successful,unused,9.0,d,1.0,d,resolved,0.8474427652538732,True,0.5687701173362527,9.0,,remedy_supported,9.0,9.0,9.0,9.0,0,2,True,1,domestic_only
1:0,1,3,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6341485527239827,True,0.5476393961058786,,2.0,,,,44.0,44.0,0,2,True,1,customer_only
2:0,2,2,0,2.0,,2.0,,7.0,,7.0,,8.0,unused,successful,8.0,e,1.0,e,resolved,0.828279754408755,True,0.5687701173362527,,8.0,,,6.0,6.0,8.0,0,2,True,1,customer_only
3:0,3,2,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.928736050882851,True,0.5687701173362527,,3.0,,,,44.0,44.0,0,2,True,1,customer_only
4:0,4,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6599049422992287,True,0.4787116541042875,,3.0,,,,44.0,44.0,0,2,True,1,customer_only
5:0,5,3,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5875315192354639,True,0.5476393961058786,,3.0,,,,44.0,44.0,0,2,True,1,customer_only
8:0,8,0,0,7.0,,7.0,,9.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.2403588355784967,True,0.5538043713981202,,9.0,,,,37.0,44.0,0,2,True,1,customer_only
9:0,9,0,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.29762237533201463,True,0.5538043713981202,,3.0,,,,44.0,44.0,0,2,True,1,customer_only
10:0,10,0,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4659492486097972,True,0.5538043713981202,,3.0,,,,44.0,44.0,0,2,True,1,customer_only
12:0,12,2,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.44555789329078954,True,0.5687701173362527,,3.0,,,3.0,3.0,3.0,0,2,True,1,customer_only
16:0,16,1,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4206186918489812,True,0.4787116541042875,,2.0,,,,44.0,44.0,0,2,True,1,customer_only
