time,case_id,employee,event
0,14:0,14,dispute_created
0,17:0,17,dispute_created
0,58:0,58,dispute_created
0,106:0,106,dispute_created
0,14:0,14,domestic_received
0,17:0,17,domestic_received
0,58:0,58,customer_received
0,106:0,106,domestic_received
1,45:1,45,dispute_created
1,46:1,46,dispute_created
1,55:1,55,dispute_created
1,73:1,73,dispute_created
1,78:1,78,dispute_created
1,118:1,118,dispute_created
1,45:1,45,customer_received
1,46:1,46,customer_received
1,55:1,55,domestic_received
1,73:1,73,customer_received
1,78:1,78,domestic_received
1,118:1,118,domestic_received
2,12:2,12,dispute_created
2,12:2,12,domestic_received
2,14:0,14,domestic_responded
2,14:0,14,domestic_material_not_issued
2,14:0,14,domestic_no_remedy
2,17:0,17,domestic_responded
2,17:0,17,domestic_material_not_issued
2,17:0,17,domestic_no_remedy
2,106:0,106,domestic_responded
2,106:0,106,domestic_material_not_issued
2,106:0,106,domestic_remedy_supported
2,58:0,58,customer_reviewed
2,58:0,58,customer_intervened
3,87:3,87,dispute_created
3,17:0,17,customer_received
3,87:3,87,customer_received
3,55:1,55,domestic_responded
3,55:1,55,domestic_material_not_issued
3,55:1,55,domestic_remedy_supported
3,78:1,78,domestic_responded
3,78:1,78,domestic_material_not_issued
3,78:1,78,domestic_remedy_supported
3,118:1,118,domestic_responded
3,118:1,118,domestic_material_not_issued
3,118:1,118,domestic_no_remedy
3,45:1,45,customer_reviewed
3,45:1,45,customer_intervened
3,46:1,46,customer_reviewed
3,46:1,46,customer_intervened
3,73:1,73,customer_reviewed
3,73:1,73,customer_declined
3,106:0,106,domestic_implementation_success
3,58:0,58,firm_case_processed
3,58:0,58,customer_firm_failure
3,106:0,106,case_resolved
4,70:4,70,dispute_created
4,58:0,58,domestic_received
4,70:4,70,customer_received
4,73:1,73,domestic_received
4,118:1,118,customer_received
4,12:2,12,domestic_responded
4,12:2,12,domestic_material_not_issued
4,12:2,12,domestic_no_remedy
4,55:1,55,domestic_implementation_success
4,78:1,78,domestic_implementation_success
4,45:1,45,firm_case_processed
4,45:1,45,customer_firm_success
4,46:1,46,firm_case_processed
4,46:1,46,customer_firm_success
4,45:1,45,case_resolved
4,46:1,46,case_resolved
4,55:1,55,case_resolved
4,78:1,78,case_resolved
5,66:5,66,dispute_created
5,82:5,82,dispute_created
5,12:2,12,customer_received
5,66:5,66,customer_received
5,82:5,82,domestic_received
5,17:0,17,customer_reviewed
5,17:0,17,customer_declined
5,87:3,87,customer_reviewed
5,87:3,87,customer_intervened
6,25:6,25,dispute_created
6,56:6,56,dispute_created
6,110:6,110,dispute_created
6,25:6,25,customer_received
6,56:6,56,customer_received
6,110:6,110,domestic_received
6,58:0,58,domestic_responded
6,58:0,58,domestic_material_not_issued
6,58:0,58,domestic_no_remedy
6,73:1,73,domestic_responded
6,73:1,73,domestic_material_not_issued
6,73:1,73,domestic_no_remedy
6,70:4,70,customer_reviewed
6,70:4,70,customer_declined
6,118:1,118,customer_reviewed
6,118:1,118,customer_intervened
6,87:3,87,firm_case_processed
6,87:3,87,customer_firm_success
6,87:3,87,case_resolved
7,40:7,40,dispute_created
7,101:7,101,dispute_created
7,40:7,40,customer_received
7,70:4,70,domestic_received
7,101:7,101,domestic_received
7,82:5,82,domestic_responded
7,82:5,82,domestic_material_not_issued
7,82:5,82,domestic_no_remedy
7,12:2,12,customer_reviewed
7,12:2,12,customer_intervened
7,66:5,66,customer_reviewed
7,66:5,66,customer_intervened
7,118:1,118,firm_case_processed
7,118:1,118,customer_firm_failure
8,82:5,82,customer_received
8,110:6,110,domestic_responded
8,110:6,110,domestic_material_not_issued
8,110:6,110,domestic_no_remedy
8,25:6,25,customer_reviewed
8,25:6,25,customer_intervened
8,56:6,56,customer_reviewed
8,56:6,56,customer_intervened
8,66:5,66,firm_case_processed
8,66:5,66,customer_firm_success
8,12:2,12,firm_case_processed
8,12:2,12,customer_firm_failure
8,66:5,66,case_resolved
9,41:9,41,dispute_created
9,41:9,41,customer_received
9,70:4,70,domestic_responded
9,70:4,70,domestic_material_not_issued
9,70:4,70,domestic_no_remedy
9,101:7,101,domestic_responded
9,101:7,101,domestic_material_not_issued
9,101:7,101,domestic_no_remedy
9,40:7,40,customer_reviewed
9,40:7,40,customer_intervened
9,25:6,25,firm_case_processed
9,25:6,25,customer_firm_failure
9,56:6,56,firm_case_processed
9,56:6,56,customer_firm_failure
10,21:10,21,dispute_created
10,21:10,21,customer_received
10,82:5,82,customer_reviewed
10,82:5,82,customer_intervened
10,40:7,40,firm_case_processed
